dwd_dsc_d365_contract_df.id,dwd_dsc_d365_contract_df.sfdhl_contract_customerlegalentity,dwd_dsc_d365_contract_df.sfdhl_scope_text,dwd_dsc_d365_contract_df.sfdhl_contract_term,dwd_dsc_d365_contract_df.sfdhl_contract_contracttype,dwd_dsc_d365_contract_df.sfdhl_contract_startdate,dwd_dsc_d365_contract_df.sfdhl_contract_nextendbreakdate,dwd_dsc_d365_contract_df.sfdhl_contract_countryareaname,dwd_dsc_d365_contract_df.sfdhl_contract_additionallocations,dwd_dsc_d365_contract_df.sfdhl_legal_contactname,dwd_dsc_d365_contract_df.sfdhl_finance_managername,dwd_dsc_d365_contract_df.sfdhl_operation_managername,dwd_dsc_d365_contract_df.sfdhl_contract_costcenter,dwd_dsc_d365_contract_df.sfdhl_other_deviations_from_commercialexpect,dwd_dsc_d365_contract_df.sfdhl_contract_anyliquidateddamagespenalty,dwd_dsc_d365_contract_df.sfdhl_contract_liabilitycap,dwd_dsc_d365_contract_df.sfdhl_contraact_earlyterminationresourceinvest,dwd_dsc_d365_contract_df.sfdhl_contract_contracttermrelated,dwd_dsc_d365_contract_df.sfdhl_contract_sfdscnoticeperioddays,dwd_dsc_d365_contract_df.sfdhl_contract_anyauditrightsfdsc,dwd_dsc_d365_contract_df.sfdhl_contract_diectlossotherthancaliabilitycap,dwd_dsc_d365_contract_df.sfdhl_contract_earlytermination,dwd_dsc_d365_contract_df.sfdhl_contract_anyreimbursementfromthecustomer,dwd_dsc_d365_contract_df.createdon,dwd_dsc_d365_contract_df.modifiedon
d3e7dce7-b95b-4daa-bc6c-d1119bbe4593,顺丰速运（沈阳）有限公司,Transportation,12.0,264270000,2021-06-01T00:00:00Z,2022-05-31T00:00:00Z,Mainland China,,Yajing Xi,Eva Gao,Stacie Zhang,,法务：本合同适用STC，提交的合同的到期日存在笔误，需要修改，应为2022年5月31日。,,,,,,,,,,,
风险管理部提示：,,,,,,,,,,,,,,,,,,,,,,,,
1. 赔偿责任：,,,,,,,,,,,,,,,,,,,,,,,,
"对于运输服务，由于合同约定的赔偿责任上限（每次事故CNY 10,000）在SF DSC物流责任保险的免赔额（每次事故CNY 100,000）以下，所以所有的货物损失赔偿将由分承包商和/或BG的P&L自行承担。",,,,,,,,,,,,,,,,,,,,,,,,
2. 不可保风险：,,,,,,,,,,,,,,,,,,,,,,,,
SF DSC没有保险可以赔偿违反保密义务的责任。,由于非甲方原因，如货物未完成派送等造成甲方货物被退回的，由乙方承担全部运费（含甲方发货费和乙方退回甲方指定地址运费）。乙方取货时间为周一至周日（具体的取货时间以甲方指定为准），若乙方未按甲方要求的时间上门取货，甲方有权投诉并要求更换服务人员。双方在货物交接时，乙方应验视甲方交运的货物并确认货物外包装的完好，若发现包装有破损或不允许运输的物品，乙方应当拒收。乙方不得无故拒收甲方任何符合运输规定的货品，且不得擅自将运送货品的责任转交给任何第三方（经甲方同意转运的除外），如因甲方同意产生转运的，转运费用由乙方承担。,,,,,,,,,,,,,,,,,,,,,,,
1.10在运输过程中不应损害或丢失任何货物，乙方对于甲方委托运输的货物应谨慎、妥善地进行装卸、搬运、仓储，保证甲方货物的安全和完整。不论是运输过程，还是装卸或其它服务环节发生货物丢失，乙方须承担重新制作及重新配送至店铺的运输费用，并由乙方按照对应受损物料价格赔偿甲方，同时甲方无须向乙方支付运输该货物的运费，此等责任不因任何原因（包括但不限于商品自然属性）而受豁免（不可抗力除外）。不论是运输过程中还是装卸货其他服务环节中发生货损，如受损货物无法使用或货物内单件物料破损程度超过10%，则由乙方承担重新制作物料和重新配送至店铺的费用，同时乙方应按照受损物料价格的标准赔偿甲方。本合同所述“物料价格”是指甲方为制作对应物料而向第三方（包括但不限于甲方的印刷供应商等）支付的全部费用，下同。,,,,,,,,,,,,,,,,,,,,,,,,
1.11乙方须将甲方交付的货物在约定时效内（不可抗力及特殊情况除外）送到甲方指定的地址，交给甲方指定的收货人或收货单位。乙方须保证公休日和节假日均对甲方货物的进行正常配送。因非甲方原因导致甲方货物延迟送达，乙方应按照该单物料价格进行赔偿。,,,,,,,,,,,,,,,,,,,,,,,,
1.12所有货物需在承诺的时间内安全送达。如同一票货物未到齐，乙方须在24小时内补送货，否则未到货物按照货物丢失赔偿处。,,,,,,,,,,,,,,,,,,,,,,,,
1.13 自乙方从甲方指定地点提货之时起，甲方货物价值风险全部转移给乙方，乙方提货交接后造成的货物破损、丢失、受淋、受冻等风险同时转移至乙方承担直至物料货品被甲方收件人签收。本合同项下甲方发送的物料乙方必须负责配送至店铺，如乙方不按要求配送至店铺（包括但不限于乙方将甲方货物放在双方未曾约定过的存放点）或出现问题货物但乙方未及时与甲方沟通处理，乙方应按照未如期送到的物料单件价格赔偿甲方。前述“问题件”是指如货物滞留物流中心；物流中转点异常无法正常派送；乙方联系不到收货人等乙方不能正常配送的货物。,,,,,,,,,,,,,,,,,,,,,,,,
1.14如因非甲方原因将货物错运至某到货地点或接货人的，乙方应无偿将货物运送至合同规定的到货地点或接货人，因错运给甲方造成损失的，乙方须按照错运货物的货物价格赔偿甲方。,,,,,,,,,,,,,,,,,,,,,,,,
"1.15乙方需为甲方提供货物运输、签收、查询等相关服务,并安排一名客服专门负责揽收物料后物流跟踪，乙方应于每单货物被签收后的48小时内向甲方反馈物流状态。乙方应配合甲方安排顺丰供应链专项客服给予提供咨询服务，必要时向甲方提供客户收件回执等事宜，并根据甲方需要及时提供相关资料。在甲方发邮件或者电话给乙方查询的情况下，乙方须在48小时内向甲方通报货物运输的进展情况及查询结果，出现异常问题，应及时通知甲方，商议处理，若未在上述时间内回复，视为乙方状态更新不及时。乙方在遇到紧急情况且无法及时联系到甲方的情况下可以自行采取有利于甲方的处理办法，并于当天将结果通知甲方，但如乙方采取该处理后依然对甲方造成损失的，并不免除乙方按照本合同应承担的赔偿责任。",,,,,,,,,,,,,,,,,,,,,,,,
,对于公司提供的运输服务，公司对丢失或破损的责任不超过货物毛重每公斤20元人民币，每个赔偿项不超过10000元。除此以外的其他情况，赔偿不超过每项运输对应的服务费的5%,,,,,,未约定,不涉及,2021-07-05T06:50:40.0000000+00:00,2021-07-29T05:22:41Z,,,,,,,,,,,,,,
f3f47fef-c94f-4513-a5b2-aba3dbfea40a,博柏利（上海）贸易有限公司,Warehousing,12.0,264270002,2021-04-01T00:00:00Z,2022-03-31T00:00:00Z,Mainland China,,Hongjing Liu,Bessie Huang,Rick Gong,"BURBYSHDQS,",无,无,无,,,,,,不允许,所有的资产投入费用由客户承担,2021-07-05T07:47:47.0000000+00:00,2021-11-06T05:04:35Z
29194f39-ef3a-4814-980a-1a79fc0e1659,米其林(中国)投资有限公司,Warehousing,20.0,264270000,2021-03-01T00:00:00Z,2022-10-31T00:00:00Z,Mainland China,,Freda Rao,Nancy Zhong,Wynona Wang,,法务意见：,,,,,,,,,,,
本项目涉及设备投资，双方在补充协议中约定“自自动化扫描贴标设备成功交付之日起，SFDSC享受该设备带来的成本节省 24578.39元/月，SFDSC享受该成本节省时间持续期为设备成功交付之日起5年，双方合作结束时（包括合同到期及合同终止）如未满5年，客户需要按照实际剩余金额一次性支付给SFDSC未享受的成本节省部分，具体的计算逻辑按照下述公式计算：客户一次性支付金额=24578.39﹡（60-设备交付之日至双方合同结束时设备投入使用月数量）”。,,,,,,,,,,,,,,,,,,,,,,,,
现有合同条款要点如下：,,,,,,,,,,,,,,,,,,,,,,,,
1、赔偿责任：,,,,,,,,,,,,,,,,,,,,,,,,
（1）赔偿责任上限,,,,,,,,,,,,,,,,,,,,,,,,
"--国内陆运服务：SFDSC向米其林（包括关联公司）承担的赔偿责任应不超过每个索赔或系列索赔项下RMB400,000元，全年累计赔偿总额最高不超过RMB12,000,000元。",,,,,,,,,,,,,,,,,,,,,,,,
--装卸及仓储管理：SFDSC向米其林（包括关联公司）承担的赔偿责任应不超过产品发生损坏时米其林在库产品的总计价值。也就是说仓储/装卸按货物实际损失赔偿。,,,,,,,,,,,,,,,,,,,,,,,,
--财产计价基础按成本价格或更新重置价值赔偿,,,,,,,,,,,,,,,,,,,,,,,,
（2）SFDSC对间接损失的赔偿责任已排除：,,,,,,,,,,,,,,,,,,,,,,,,
2、无理由提前解约：合同未提及,,,,,,,,,,,,,,,,,,,,,,,,
3、投资补偿：,,,,,,,,,,,,,,,,,,,,,,,,
若客户提前终止合同，客户应在60日内向SFDSC支付未折旧完的的专项资产或资源项目（若有），但因SFDSC违约行为导致客户终止合同的除外。,,,,,,,,,,,,,,,,,,,,,,,,
4、逾期付款救济：,,,,,,,,,,,,,,,,,,,,,,,,
合同未提及，适用违约情形处理,,,,,,,,,,,,,,,,,,,,,,,,
5、其他法律风险提示：,,,,,,,,,,,,,,,,,,,,,,,,
1）	本合同将适用于合同所定义的米其林关联公司。但客户签约主体米其林中国与其关联公司互不承担连带责任或任何形式的担保/保证。,,,,,,,,,,,,,,,,,,,,,,,,
2）	本合同不涉及危险货物的运输、仓储或其他物流服务。,,,,,,,,,,,,,,,,,,,,,,,,
3）	自动续约：合同到期前若双方无异议，则合同顺延两年，仅限一次。,,,,,,,,,,,,,,,,,,,,,,,,
4）	服务费支付需以客户审核且出具订单后方可开具发票。,,,,,,,,,,,,,,,,,,,,,,,,
5）	分包：未事先征得客户的书面同意，SFDSC不得转让、委托或转包。,,,,,,,,,,,,,,,,,,,,,,,,
6）	客户有权向米其林集团中的任一实体或关联公司转让其在合同项下的权利和义务。,,,,,,,,,,,,,,,,,,,,,,,,
7）	客户有权对SFDSC及其分包商进行现场审计、检查和视察。与客户相关的财务记录、发票和各种单据，应保留至少两年。,,,,,,,,,,,,,,,,,,,,,,,,
8）	若客户与仓库业主不能达成租赁协议或租赁合同因任何原因提前终止，在本合同项下均视为不可抗力。在此情况下，客户有权终止合同且无须承担任何违约责任。,,,,,,,,,,,,,,,,,,,,,,,,
9）	合同约定争议应提交上海市长宁区人民法院诉讼解决。,,,,,,,,,,,,,,,,,,,,,,,,
10）KPI考核将触发罚款（按约定比例扣除物流费用）以及解除合同。,,,,,,,,,,,,,,,,,,,,,,,,
风险管理部意见：,,,,,,,,,,,,,,,,,,,,,,,,
1.赔偿责任：,,,,,,,,,,,,,,,,,,,,,,,,
"针对装卸及仓储管理，承担的赔偿责任应不超过产品发生损坏时米其林在库产品的总计价值，而基于在库货值峰值约为3亿，SF DSC的物流责任保险可以对货物损失超过免赔额（每次事故CNY 100,000或损失金额的10%，以高者为准）的部分全额赔偿。",,,,,,,,,,,,,,,,,,,,,,,,
2、不可保风险：,,,,,,,,,,,,,,,,,,,,,,,,
a) SF DSC的物流责任保险不赔偿存货盘点损失和/或神秘失踪。,,,,,,,,,,,,,,,,,,,,,,,,
b) SF DSC的物流责任保险不赔偿违约金和/或KPI罚金。,,,,,,,,,,,,,,,,,,,,,,,,
c) SF DSC的保险不赔偿违反知识产权义务的责任。,,,,,,,,,,,,,,,,,,,,,,,,
d) SF DSC的保险不赔偿违反廉洁诚信/反贪污受贿义务的责任。,"有, 例如KPI不达标的罚款","--国内陆运服务：SFDSC向米其林（包括关联公司）承担的赔偿责任应不超过每个索赔或系列索赔项下RMB400,000元，全年累计赔偿总额最高不超过RMB12,000,000元。",,,,,,,,,,,,,,,,,,,,,,
--装卸及仓储管理：SFDSC向米其林（包括关联公司）承担的赔偿责任应不超过产品发生损坏时米其林在库产品的总计价值。,,,,,,合同未提及,如米其林提前终止本合同，米其林应在60日内向SFDSC支付未折旧完的专项资产或资源费用（若有），但因SFDSC的违约行为导致米其林终止本合同的除外。 ,2021-07-05T08:27:30.0000000+00:00,2021-11-03T06:38:05Z,,,,,,,,,,,,,,,
e10d83a3-d6b5-4c7d-b87c-ace33dfd3262,Artwall Decorative Paint Limited,"Other service,Customs,Value-added service,Transportation,Warehousing",24.0,264270002,2021-07-01T00:00:00Z,2023-06-30T00:00:00Z,Hongkong,,Michelle Tsui,Michelle Hsu,,,SF DSC will try to collect the certificates and the spec. from customer for reference to ensure their items are pass through all the safety test,,,,,,,,,,,
"RM Comments: Liability Limit falls below SF DSC's Logistics Liability Insurance deductible, so all claims will go to Subcontractor(s) &/or BG's P&L directly.",,"16.5	Notwithstanding any other provision in this Agreement,",,,,,,,,,,,,,,,,,,,,,,
"16.5.1	subject to Clause 16.3, Supplier’s liability for loss of and/or damage to Products in relation to warehousing services shall be limited to the value of the Products lost or damaged, subject to the limit of Hong Kong Dollars One Thousand (HK$1,000.00) per occurrence and an aggregate maximum of  Hong Kong Dollars Five Thousand (HK$5,000.00) per Contract Year;",,,,,,,,,,,,,,,,,,,,,,,,
"16.5.2	Supplier’s liability for loss of and/or damage to Consignments in relation to local transportation services in Hong Kong and/or Macau shall be limited to the lesser of the value of the Consignment lost or damaged, or HK$10 per kilogram, subject to the limit of Hong Kong Dollars of One Hundred (HK$100.00) per Consignment and an aggregate maximum of Hong Kong Dollars One Thousand (HK$1,000.00) per Contract Year; ",,,,,,,,,,,,,,,,,,,,,,,,
"16.5.3	Supplier’s liability in any other case and under any other circumstances is limited to an aggregate maximum of Hong Kong Dollars Five Thousand Only (HK$5,000.00)    per Contract Year;",,,,,,,,,,,,,,,,,,,,,,,,
"16.5.4	taking Clauses 16.5.1 to 16.5.3 all together and without prejudice to each of them, Supplier’s aggregate liability under this Agreement in any and all circumstances (under one or various heads of liabilities, as the case may be) shall be subject to one aggregate limit of Hong Kong Dollars Ten Thousand (HK$10,000.00) per Contract Year. Supplier shall have no further liability whatsoever and howsoever once the aforesaid maximum per Contract Year limit is reached (whether under a single head of liability or a combination of different heads of liability);",,,,,,,,,,,,,,,,,,,,,,,,
"16.5.5	Supplier shall in no case be liable for any loss of profits, loss of sales or business, loss of agreements or contracts, loss of anticipated savings, loss of market, loss of or damage to goodwill or reputation, loss of use or corruption of software, data or information, third party claims, incidental or special damage, or indirect or consequential loss of any kind;",,,,,,No right to early terminate for convenience.,"Since we are using our existing source for this contract, there is no extra set up or investment for this contract therefore there is no reimbursement to be collected from customer in the event of termination",2021-07-06T02:51:11.0000000+00:00,2021-11-06T05:04:36Z,,,,,,,,,,,,,,,
1dcbab41-caea-4812-936d-48dcc6750a69,"Luxcase Precision Technology (YanCheng) Co., Ltd",,12.0,264270001,2021-06-30T16:00:00Z,2022-06-29T16:00:00Z,Mainland China,,Freda Rao,Huifeng Zhou,Vivien He,,,,,,,,,,,,2021-07-06T04:47:45.0000000+00:00,2021-11-06T05:04:37Z
298cc1f6-dea6-4e84-9261-9717669f7067,北京美陶源文化传播有限责任公司,,12.0,264270000,2021-06-21T00:00:00Z,2022-06-20T00:00:00Z,Mainland China,,Freda Rao,Nancy Zhong,Wynona Wang,,,,,,,,,,,,2021-07-06T06:36:36.0000000+00:00,2021-08-25T03:40:11Z
7e9a0045-5c46-4132-9767-2364a8af3ad5,北京美陶源文化传播有限公司,Transportation,12.0,264270000,2021-06-20T16:00:00Z,2022-06-19T16:00:00Z,Mainland China,,Freda Rao,Nancy Zhong,Wynona Wang,,,,,,,,,,,,2021-07-06T06:37:27.0000000+00:00,2021-11-06T05:04:38Z
aa6348cd-02a0-4c71-b883-08d20c1ccec1,上海埃驰汽车零部件有限公司,"Value-added service,Warehousing",2.5,264270000,2021-06-17T00:00:00Z,2021-08-24T16:00:00Z,Mainland China,,Freda Rao,Nancy Zhong,Xiaoyu Xu,,法务：该合同由主协议（MSA）+仓储补充协议构成，合同期内未经双方协商一致不得提前解除。,未约定,"14)	无论如何，乙方在本合同项下向甲方承担的违约赔偿责任每次索赔或系列索赔不应超过人民币10,000元，合同期内累计赔偿总额不应超过人民币50,000元。",,,,,,生效日.  本合同经双方授权代表签署后，于2021年6月17日起生效（“生效日”），有效期至2021年7月31日，除非根据合同约定或经双方确认一致得以提前解除。,合同未提及,2021-07-06T07:12:18.0000000+00:00,2021-11-06T05:04:39Z
bea7cbd0-1afc-4458-8327-aad0ac1c5352,"Advance Stores Company, Incorproated",Value-added service,12.0,264270000,2021-08-01T00:00:00Z,2022-07-31T00:00:00Z,Mainland China,,Joy Jiang,Eva Gao,Yolanda Wang,,无,No.,双方同意乙方在本协议项下承担的赔偿责任（无论何种原因造成的）总和不超过每次事故/系列事故美金750万，每合同年度美金1500万。,,,,,,任何一方在协议期间，均有权终止本协议，但须至少提前一个月书面通知对方。无解约违约金。,否，无先期投资。,2021-07-06T09:32:43.0000000+00:00,2021-11-06T05:04:40Z
bb6938d7-3fce-4a2f-8089-0a2b5485db23,Impel Consulting Limited,,12.0,264270001,2021-07-07T00:00:00Z,2022-07-06T00:00:00Z,Hongkong,,Michelle Tsui,Michelle Hsu,,,,,"15.5.1    subject to Clause 15.3, Supplier’s liability for loss of and/or damage to Products in relation to warehousing services shall be limited to the value of the Products lost or damaged, subject to the limit of Hong Kong Dollars Five Hundreds (HK$500) per occurrence OR event or series of connected events] and an aggregate maximum of Hong Kong Dollars Thirty Thousands (HK$30,000) for the term of this Agreement;   15.5.2    Supplier’s liability for loss of and/or damage to Consignments in relation to local transportation services in Hong Kong and/or Macau shall be limited to the lesser of the value of the Consignment lost or damaged, or HK$10 per kilogram, subject to the limit of amount Hong Kong Dollars of One Hundred (HK$100) per Consignment and an aggregate maximum of Hong Kong Dollars One Thousand (HK$1,000) for the term of this Agreement;   15.5.3    Supplier’s liability in any other case and under any other circumstances is limited to an aggregate maximum of Hong Kong Dollars Thirty Thousands (HK$30,000) for the term of this Agreement;   15.5.4    taking Clauses 15.5.1, 15.5.2 and 15.5.4 all together and without prejudice to each of them, Supplier’s aggregate liability under this Agreement in any and all circumstances (under one or various heads of liabilities, as the case may be) shall be subject to one aggregate limit of Hong Kong Dollars Ten Thousand Only (HK$10,000) for the term of this Agreement. Supplier shall have no further liability whatsoever and howsoever once the aforesaid maximum for the term of this Agreement limit is reached (whether under a single head of liability or a combination of different heads of liability);",,,,,,No right to terminate for convenience.,,2021-07-07T01:51:58.0000000+00:00,2021-11-06T05:04:40Z
