dwd_dsc_d365_opportunity_df.opportunity_number,dwd_dsc_d365_opportunity_df.opportunity_name,dwd_dsc_d365_opportunity_df.account_id,dwd_dsc_d365_opportunity_df.account_name_en,dwd_dsc_d365_opportunity_df.account_name_cn,dwd_dsc_d365_opportunity_df.actual_close_date,dwd_dsc_d365_opportunity_df.annual_average_gross_profit_base,dwd_dsc_d365_opportunity_df.annual_average_gross_profit,dwd_dsc_d365_opportunity_df.annual_average_revenue_base,dwd_dsc_d365_opportunity_df.annual_average_revenue,dwd_dsc_d365_opportunity_df.bca_ref_number,dwd_dsc_d365_opportunity_df.bca_status,dwd_dsc_d365_opportunity_df.bg,dwd_dsc_d365_opportunity_df.commission,dwd_dsc_d365_opportunity_df.contract_end_date,dwd_dsc_d365_opportunity_df.contract_renewal_date,dwd_dsc_d365_opportunity_df.contract_termin_month,dwd_dsc_d365_opportunity_df.contract_term,dwd_dsc_d365_opportunity_df.expected_gain_date,dwd_dsc_d365_opportunity_df.expected_golive_date,dwd_dsc_d365_opportunity_df.gp_prior_year_total,dwd_dsc_d365_opportunity_df.is_proj_mgmt_required,dwd_dsc_d365_opportunity_df.milestone,dwd_dsc_d365_opportunity_df.next_renewal_date,dwd_dsc_d365_opportunity_df.operating_golive_date,dwd_dsc_d365_opportunity_df.opportunity_category,dwd_dsc_d365_opportunity_df.opportunity_creator,dwd_dsc_d365_opportunity_df.opportunity_record,dwd_dsc_d365_opportunity_df.reference_number,dwd_dsc_d365_opportunity_df.opportunity_type,dwd_dsc_d365_opportunity_df.pm_name,dwd_dsc_d365_opportunity_df.product1,dwd_dsc_d365_opportunity_df.product2,dwd_dsc_d365_opportunity_df.product3,dwd_dsc_d365_opportunity_df.product4,dwd_dsc_d365_opportunity_df.cancel_reason,dwd_dsc_d365_opportunity_df.loss_reason,dwd_dsc_d365_opportunity_df.revenue_prior_year_total,dwd_dsc_d365_opportunity_df.salesperson1_pct,dwd_dsc_d365_opportunity_df.salesperson2_pct,dwd_dsc_d365_opportunity_df.salesperson3_pct,dwd_dsc_d365_opportunity_df.salesperson4_pct,dwd_dsc_d365_opportunity_df.salesperson5_pct,dwd_dsc_d365_opportunity_df.salesperson6_pct,dwd_dsc_d365_opportunity_df.salesperson1,dwd_dsc_d365_opportunity_df.salesperson2,dwd_dsc_d365_opportunity_df.salesperson3,dwd_dsc_d365_opportunity_df.salesperson4,dwd_dsc_d365_opportunity_df.salesperson5,dwd_dsc_d365_opportunity_df.salesperson6,dwd_dsc_d365_opportunity_df.sector,dwd_dsc_d365_opportunity_df.subsector,dwd_dsc_d365_opportunity_df.situation_update_next_steps,dwd_dsc_d365_opportunity_df.situation_updated_time,dwd_dsc_d365_opportunity_df.strategic_project,dwd_dsc_d365_opportunity_df.terminate_effective_date,dwd_dsc_d365_opportunity_df.territory,dwd_dsc_d365_opportunity_df.contract_value,dwd_dsc_d365_opportunity_df.currency,dwd_dsc_d365_opportunity_df.description,dwd_dsc_d365_opportunity_df.createdon,dwd_dsc_d365_opportunity_df.modifiedon,dwd_dsc_d365_opportunity_df.bca_approval_date,dwd_dsc_d365_opportunity_df.src_inc_day,dwd_dsc_d365_opportunity_df.contract_signing_approvedon,dwd_dsc_d365_opportunity_df.compliance,dwd_dsc_d365_opportunity_df.non_compliance_reason,dwd_dsc_d365_opportunity_df.fivem_customer
Z002122,B&Q Transportation service - Beijing,55ffa4ad-b909-4dd5-b3b6-9ac611a73793,B&Q,百安居,2019-12-01T00:00:00,20.0,20.0,1146.0,1146.0,N190145,Approved,CR,FALSE,2020-04-18T16:00:00Z,2020-04-19T16:00:00Z,6.0,6.0,2019-10-30T16:00:00Z,2019-10-19T16:00:00Z,,False,Contract Signed,2020-04-19T16:00:00Z,2019-12-30T16:00:00Z,,Wayne Qiao,New Business,285794,New from New,,Transportation,,,,,,,100.0,,,,,,Wayne Qiao (SF-DHL CN),,,,,,Retail,Specialty retailers,implementation,2019-09-19T16:00:00Z,,,China,573.0,CNY,Transportation service of B&Q from its DC to regional store,2020-01-12T08:33:48.0000000+00:00,2021-08-22T03:42:40Z,2019-10-30T02:15:32Z,20211017.0,2020-02-25T01:25:00Z,N,2,Not 5M
Z010022,阿甘锅盔冷链业务,9fca2a83-91f6-eb11-94ef-000d3a8012b3,Aganguokui,上海巷陌餐饮管理有限公司,2021-08-25T00:00:00,,,,,,,CR,FALSE,,,,,2021-06-30T16:00:00Z,2021-10-27T16:00:00Z,,False,Closed-Canceled,,,530000.0,Rick Gong,New Business,,New from New,,,,,,,,,100.0,,,,,,Rick Gong,,,,,,Retail,Specialty retailers,,,False,,China,,CNY,,2021-08-10T01:51:36.0000000+00:00,2021-08-25T04:00:28Z,,20211017.0,,Y,,Not 5M
Z004369,Hong Kong E Fulfillment Centre,da034a6f-dd3a-4e56-a970-ce5667dfb1c9,Pep International,Pep International,2016-09-30T00:00:00,2561.6000000000004,3202.0,26452.0,33065.0,BCA-A5W7DE,Awaiting Approval,HK,FALSE,2019-09-29T16:00:00Z,2019-09-30T16:00:00Z,36.0,36.0,2016-09-29T16:00:00Z,2016-09-30T16:00:00Z,,True,Contract Signed,2019-09-30T16:00:00Z,2016-09-30T16:00:00Z,,Xiaoyu Xu,New Business,A5W7DE,New from New,,Warehousing,Transportation,,,,,,100.0,,,,,,,,,,,,Retail,Specialty retailers,LOI is signed by customer on 6 Jun,,,,Hongkong,99195.0,HKD,DSC Retail eComm Consolidation hub initiative 1 - Nerium,2020-01-16T03:15:59.0000000+00:00,2021-08-22T04:12:16Z,,20211017.0,,Y,,Not 5M
Z002355,Thule Asia DC,c410c29c-9e25-4563-9169-7297481ed016,Thule,拓乐,2020-01-15T00:00:00,1200.0,1200.0,8000.0,8000.0,,,,FALSE,,,24.0,24.0,2015-11-14T16:00:00Z,2016-03-14T16:00:00Z,,False,Closed-Lost,,2016-03-14T16:00:00Z,,Xiaoyu Xu,New Business,9YDAQT,New from New,,Warehousing,,,,,,,100.0,0.0,0.0,,,,,,,,,,Retail,Specialty retailers,RFI submitted and RFQ would be at Sep.,,,,China,,CNY,ADC operation to support their Asia market,2020-01-12T09:19:47.0000000+00:00,2021-09-23T12:59:57Z,,20211017.0,,Y,,Not 5M
Z008825,Hualian Costa Beijing WHS & TD,84fe5043-b4b7-40cd-bf73-b3ae9a75b1ef,Costa coffee,咖世家,2021-03-10T00:00:00,359.5,359.5,7213.81,7213.81,N200765,Approved,EM,TRUE,2023-12-30T16:00:00Z,2023-12-31T16:00:00Z,,36.0,2020-12-01T00:00:00Z,2020-12-31T16:00:00Z,,False,Contract Signed,,2021-01-09T00:00:00Z,530000.0,Stacie Zhang,New Business,,New from Existing,39683eaf-4031-ea11-a812-000d3a8543d6,Warehousing,Transportation,,,,,,100.0,,,,,,Cher Hu (SF-DHL CN),,,,,,Retail,Specialty retailers,,,False,,China,21641.43,CNY,,2020-11-12T10:30:01.0000000+00:00,2021-10-11T07:06:15Z,2020-11-20T10:46:41Z,20211017.0,2021-03-10T08:42:24Z,N,2,5M
Z003504,National distribution ex Shanghai,244e1d9d-f105-45ff-a3c2-098a9ce75354,Vats Liquor Chain Store,华致酒行,2020-01-17T00:00:00,226.2,29.0,1146.6,147.0,,,,FALSE,,,12.0,12.0,2012-02-23T16:00:00Z,2012-02-29T16:00:00Z,,False,Contract Signed,,2012-02-29T16:00:00Z,,Xiaoyu Xu,,8PJ4V4,New from New,,,,,,,,,,,,,,,,,,,,,Retail,Specialty retailers,Customer signed contract project went live from 7th March 2012,,,,China,,EUR,Liquor and wine nationwide distribution from Shanghai,2020-01-12T09:42:46.0000000+00:00,2021-09-23T13:19:17Z,,20211017.0,,Y,,Not 5M
Z001880,Renewal of Open Book ...-C1102262 Contract,4eab5f34-9170-40cb-b901-e680126bda27,Burton,波顿,2016-02-29T00:00:00,1271.0,1271.0,12138.0,12138.0,BCA-9RD3Y4,Fully Approved,,FALSE,,2015-02-28T16:00:00Z,13.0,13.0,2016-02-28T16:00:00Z,2016-02-29T16:00:00Z,,False,Contract Signed,2016-02-29T16:00:00Z,2016-02-29T16:00:00Z,,Tingting Liu,Change Renewals,9RD3Y4,Renewal,,Warehousing,,,,,,,100.0,0.0,0.0,,,,Tingting Liu (SF-DHL CN),,,,,,Retail,Specialty retailers,"Customer agreed 1-year contract renewal, pending DHL internal approval process",,,,China,,CNY,Warehouse contract renewal,2020-01-12T08:26:56.0000000+00:00,2021-08-22T03:39:35Z,,20211017.0,,Y,,5M
Z003997,Maxim's Transport,a1b732de-b90e-4eef-960f-880f79b28bf0,Maxims,美心,2020-07-07T00:00:00,0.0,0.0,,,,,TD,FALSE,,,,,2019-09-30T16:00:00Z,2019-10-16T16:00:00Z,0.0,False,Closed-Canceled,,2019-10-16T16:00:00Z,,Adam Zhang,New Business,302641,New from Existing,,Transportation,,,,Duplicate opportunity exists,,0.0,100.0,,,,,,Adam Zhang (SF-DHL CN),,,,,,Retail,Specialty retailers,,,,,China,,CNY,"Maxim's (customer) is our existing customer. We are mainly responsible for Maxim's product transportation (food, cakes). Now we have added two routes for the same district in Guangzhou. A supplementary agreement with the customer is required.",2020-01-12T09:52:51.0000000+00:00,2021-08-22T04:07:23Z,,20211017.0,,Y,,Not 5M
Z002940,Renewal of Logistics service agree - C1103218,4eab5f34-9170-40cb-b901-e680126bda27,Burton,波顿,2020-01-15T00:00:00,0.0,0.0,0.0,0.0,,,,FALSE,2016-10-30T16:00:00Z,,12.0,12.0,2016-12-30T16:00:00Z,2016-12-30T16:00:00Z,,False,Closed-Canceled,,2016-12-30T16:00:00Z,,Xiaoyu Xu,Change Renewals,253899,Renewal,,,,,,,,,100.0,,,,,,,,,,,,Retail,Specialty retailers,,,,,China,,CNY,"This is Auto Renewed Opportunity, please provide valid Description",2020-01-12T09:31:10.0000000+00:00,2021-09-23T13:09:40Z,,20211017.0,,Y,,5M
Z008590,Disney DC & Transp,b2005124-ad75-4215-920c-ea64d1849f09,Disney - Parks & Resorts,迪士尼 公园&度假村,2021-04-19T00:00:00,1000.0,1000.0,15000.0,15000.0,,,TSC,TRUE,2024-12-29T00:00:00Z,2024-12-30T00:00:00Z,,36.0,2021-12-24T00:00:00Z,2021-12-31T00:00:00Z,,False,Closed-Lost,2024-12-30T00:00:00Z,,540000.0,Angela Hou,New Business,,New from Existing,,Warehousing,Transportation,,,,Project Scope Changes,,50.0,50.0,,,,,Angela Hou (SF-DHL CN),David Tian (SF-DHL CN),,,,,Retail,Specialty retailers,,,True,,China,45000.0,CNY,,2020-09-02T08:13:54.0000000+00:00,2021-09-23T13:49:47Z,,20211017.0,,Y,,Not 5M
Z002040,Burton Domestic DC,4eab5f34-9170-40cb-b901-e680126bda27,Burton,波顿,2016-08-08T00:00:00,105.0,105.0,290.0,290.0,BCA-234636,Fully Approved,,FALSE,,,12.0,12.0,2016-08-07T16:00:00Z,2015-12-31T16:00:00Z,,False,Contract Signed,,2015-12-31T16:00:00Z,,Xiaoyu Xu,New Business,234636,New from Existing,,Warehousing,,,,,,,100.0,,,,,,,,,,,,Retail,Specialty retailers,new portion from existing customer,,,,China,,CNY,Burton domestic DC in Beijing to fulfill online B2C orders,2020-01-12T08:31:22.0000000+00:00,2021-08-22T03:41:36Z,,20211017.0,,Y,,5M
Z001845,Renewal of B&Q LOI-C1100931 Contract,55ffa4ad-b909-4dd5-b3b6-9ac611a73793,B&Q,百安居,2015-01-30T00:00:00,390.0,390.0,2665.0,2665.0,BCA-9M5DW9,Fully Approved,,FALSE,,2014-12-18T16:00:00Z,12.0,12.0,2015-01-29T16:00:00Z,2014-12-18T16:00:00Z,,False,Contract Signed,2015-12-18T16:00:00Z,2014-12-18T16:00:00Z,,Xiaoyu Xu,Change Renewals,9M5DW9,Renewal,,Transportation,Warehousing,,,,,,100.0,0.0,0.0,,,,,,,,,,Retail,Specialty retailers,The opp. has got the approval of PRB.,,,,China,,CNY,one year of warehouse & transportation contract renewal,2020-01-12T08:26:00.0000000+00:00,2021-08-22T03:39:09Z,,20211017.0,,Y,,Not 5M
Z009540,Lumen DC in the world,d1e72193-75a1-eb11-b1ac-002248169f57,Lumen,Lumen,2021-08-17T00:00:00,36.800000000000004,46.0,368.8,461.0,,,HK,FALSE,2024-10-30T00:00:00Z,2024-10-31T00:00:00Z,,12.0,2023-11-01T00:00:00Z,2023-11-01T00:00:00Z,,False,Closed-Lost,2024-10-31T00:00:00Z,,530000.0,Mike Fung,New Business,,New from New,,Warehousing,,,,,One Time Business,,100.0,,,,,,Kit Lam (SF-DHL HK),,,,,,Retail,Specialty retailers,,,False,,Hongkong,461.0,HKD,,2021-04-21T01:20:27.0000000+00:00,2021-09-23T13:51:56Z,,20211017.0,,Y,,Not 5M
Z010182,Ablesmart Hong Kong_Storage and Packing and shipment transportation,6435de6e-351c-ec11-b6e7-00224817389a,Ablesmart Hong Kong,Ablesmart Hong Kong,2021-10-11T00:00:00,3.2,4.0,28.8,36.0,,,HK,FALSE,2023-10-30T00:00:00Z,2023-10-31T00:00:00Z,,24.0,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,,False,Closed-Lost,,,530000.0,Mike Fung,BCA Not Required,,New from New,,Warehousing,Transportation,,,,One Time Business,,100.0,,,,,,Kit Lam (SF-DHL HK),,,,,,Retail,Specialty retailers,,,False,,Hongkong,72.0,HKD,Following eCom Fast Track,2021-09-24T08:06:01.0000000+00:00,2021-10-11T02:04:51Z,,20211017.0,,Y,,Not 5M
Z008833,茶颜悦色武汉仓,fd47a16c-e627-eb11-a813-000d3a85408a,Hu’nan Cuilong Trading,湖南翠龙商贸,,391.83,391.83,3603.5,3603.5,N200781,Approved,TD,TRUE,2022-10-30T16:00:00Z,2022-10-31T16:00:00Z,,24.0,2020-12-07T00:00:00Z,2020-10-31T16:00:00Z,,False,Opportunity Gain,2022-10-31T16:00:00Z,2021-08-30T16:00:00Z,530000.0,Fan Zou,New Business,,New from New,c8c467fa-4031-ea11-a812-000d3a8543d6,Warehousing,Transportation,,,,,,100.0,,,,,,Cheng Lai (SF-DHL CN),,,,,,Retail,Specialty retailers,,,False,,China,7207.0,CNY,,2020-11-17T07:02:48.0000000+00:00,2021-09-06T01:26:25Z,2020-12-14T12:07:01Z,20211017.0,,Y,,Not 5M
Z003141,Renewal of Open Book Logistics Ser - C1102262,4eab5f34-9170-40cb-b901-e680126bda27,Burton,波顿,2018-05-09T00:00:00,584.09,584.09,5385.03,5385.03,,,,FALSE,2018-02-27T16:00:00Z,2018-06-29T16:00:00Z,0.0,0.0,2018-12-30T16:00:00Z,2018-02-27T16:00:00Z,56880.6,False,Closed-Lost,,2018-02-27T16:00:00Z,,Xiaoyu Xu,Straightforward Renewals,272628,Renewal,,Warehousing,,,,,,568723.0,100.0,,,,,,Emma Xia (SF-DHL CN),,,,,,Retail,Specialty retailers,We relocated the operation from Longhua to Shanghai and the other contract (C1105157) is basically replacing the old contract from Longhua.,2018-03-25T16:00:00Z,,2018-02-27T16:00:00Z,China,,CNY,"This is Auto Renewed Opportunity, please provide valid Description",2020-01-12T09:35:21.0000000+00:00,2021-08-22T03:56:28Z,,20211017.0,,Y,,5M
Z003953,SFXilinmen Transportation,6fd3209f-7f1e-41f3-9e42-be1a30e4f642,XiLimen Furniture,喜临门,2020-07-15T00:00:00,0.0,0.0,,,,,TD,FALSE,,,,,2019-07-31T16:00:00Z,2019-07-31T16:00:00Z,0.0,False,Closed-Canceled,,2019-07-31T16:00:00Z,,Gloria Lu,New Business,293879,New from New,,Transportation,,,,None,Insufficient relationship/access to decision markers,0.0,100.0,,,,,,Gloria Lu (SF-DHL CN),,,,,,Retail,Specialty retailers,,,,,China,,CNY,We have this opportunity,2020-01-12T09:52:00.0000000+00:00,2021-08-22T04:06:43Z,,20211017.0,,Y,,Not 5M
Z009079,Watson Contract Renewal,0de6fc96-6f68-49a7-9d53-9e1ad9f496a8,Watsons,屈臣氏,,34.0,34.0,557.0,557.0,N210977,Approved,HK,FALSE,2021-02-28T00:00:00Z,2021-03-01T00:00:00Z,,12.0,2021-02-01T00:00:00Z,2021-03-01T00:00:00Z,,False,Opportunity Gain,2021-03-01T00:00:00Z,,530000.0,William Tsao,Straightforward Renewals,,Renewal,,Transportation,,,,,,,100.0,,,,,,William Tsao (SF-DHL HK),,,,,,Retail,Specialty retailers,,,,,Macao,,CNY,,2021-01-05T03:15:46.0000000+00:00,2021-08-22T04:43:16Z,2021-02-04T10:05:16Z,20211017.0,,Y,,5M
Z004288,Storage and Handling Solution,ce981942-125e-449e-9a60-4e54f712662b,Cuppaz,Cuppaz,2015-05-29T00:00:00,59.2,74.0,347.20000000000005,434.0,BCA-9TMDHF,Fully Approved,HK,FALSE,,,12.0,12.0,2015-05-28T16:00:00Z,2015-06-11T16:00:00Z,,False,Contract Signed,2015-06-11T16:00:00Z,2015-06-11T16:00:00Z,,Xiaoyu Xu,New Business,9TMDHF,New from New,,Warehousing,,,,,,,100.0,0.0,0.0,,,,CarmenSM Lo (SF-DHL HK),,,,,,Retail,Specialty retailers,"Quotation submitted to customer, still refining the price, shortlisted by customer Verbal Aware on 19 Mar",,,,Hongkong,,HKD,Storage and Handling Solution,2020-01-16T03:14:23.0000000+00:00,2021-08-22T04:11:15Z,,20211017.0,,Y,,Not 5M
Z004102,Renewal of Li & Fung Shanghai Mail - C1103110,b5223c4b-2688-4905-859b-619d81680ca6,LI & FUNG,利丰,2020-01-15T00:00:00,194.86,194.86,892.92,892.92,,,,FALSE,2017-07-30T16:00:00Z,2017-07-31T16:00:00Z,0.0,0.0,2017-06-29T16:00:00Z,2016-12-30T16:00:00Z,14206.5,False,Closed-Lost,,2016-12-30T16:00:00Z,,Xiaoyu Xu,Straightforward Renewals,273127,Renewal,,,,,,,,75733.2,100.0,,,,,,Emma Xia (SF-DHL CN),,,,,,Retail,Specialty retailers,We lost this opportunity to competitor,2018-03-25T16:00:00Z,,2016-12-30T16:00:00Z,China,,CNY,"This is Auto Renewed Opportunity, please provide valid Description",2020-01-12T09:55:01.0000000+00:00,2021-09-23T13:29:18Z,,20211017.0,,Y,,Not 5M
Z003305,Burton BLP APAC DC,4eab5f34-9170-40cb-b901-e680126bda27,Burton,波顿,2020-01-15T00:00:00,0.0,0.0,0.0,0.0,,,,FALSE,,,,,2017-08-28T16:00:00Z,,0.0,False,Closed-Canceled,,,,Xiaoyu Xu,New Business,272494,New from Existing,,,,,,,,0.0,100.0,,,,,,,,,,,,Retail,Specialty retailers,,,,,China,,CNY,new BLP APAC DC,2020-01-12T09:38:48.0000000+00:00,2021-09-23T13:15:33Z,,20211017.0,,Y,,5M
Z004857,RDC in Hong Kong,2173cf58-de4d-4bc0-8afb-87651f10512b,Groupon,高朋,2020-01-16T00:00:00,550.4,688.0,3440.0,4300.0,,,HK,FALSE,,,36.0,36.0,2014-07-31T16:00:00Z,2014-08-31T16:00:00Z,,False,Closed-Lost,,2014-08-31T16:00:00Z,,Xiaoyu Xu,,9AB3XV,New from New,,,,,,,,,100.0,0.0,0.0,,,,,,,,,,Retail,Specialty retailers,to submit the final pricings and proposal by end of August,,,,Hongkong,,HKD,RDC in Hong Kong,2020-01-16T03:25:45.0000000+00:00,2021-09-23T13:40:19Z,,20211017.0,,Y,,Not 5M
Z009423,Cleanse & Co,f1084cbe-468c-eb11-b1ac-000d3a82653d,Cleanse & CO,Cleanse & CO,2021-07-21T00:00:00,2.64,3.3,88.0,110.0,,,HK,FALSE,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,,3.0,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,,False,Closed-Lost,2022-03-31T00:00:00Z,,530000.0,Mike Fung,New Business,,New from New,,Transportation,,,,,Project Scope Changes,,100.0,,,,,,Kit Lam (SF-DHL HK),,,,,,Retail,Specialty retailers,,,False,,Hongkong,27.5,HKD,,2021-03-24T06:14:57.0000000+00:00,2021-09-23T13:51:42Z,,20211017.0,,Y,,Not 5M
Z005214,Asics Hong Kong Warehouse,34c14ca0-003d-ea11-a812-000d3a851174,Asics,亚瑟士,2020-07-09T00:00:00,489.144,611.43,11281.496000000001,14101.87,N190176C1,Approved,HK,TRUE,2019-11-30T00:00:00Z,2019-12-01T00:00:00Z,24.0,24.0,2019-11-30T16:00:00Z,2019-12-01T00:00:00Z,,True,Contract Signed,2019-12-01T00:00:00Z,2019-12-02T16:00:00Z,,AlvinSC Chan,New Business,,New from New,d2c467fa-4031-ea11-a812-000d3a8543d6,Warehousing,Transportation,Value-added service,,,,,100.0,,,,,,AlvinSC Chan (SF-DHL HK),,,,,,Retail,Specialty retailers,,,,,Hongkong,28203.74,HKD,,2020-01-22T10:46:45.0000000+00:00,2021-08-22T04:21:45Z,2020-06-29T03:11:35Z,20211017.0,2020-07-09T03:46:00Z,N,"1,2",5M
Z003019,China domestic warehouse and transportation,8c8671dc-da96-448c-bbaf-9f4f5475ad88,TOYS R US,玩具反斗城,2020-01-15T00:00:00,500.0,500.0,5000.0,5000.0,,,,FALSE,,,36.0,36.0,2018-07-23T16:00:00Z,2018-08-05T16:00:00Z,,True,Closed-Lost,,2018-08-05T16:00:00Z,,Xiaoyu Xu,New Business,265960,New from New,,Warehousing,,,,,Benchmarking exercise,,100.0,,,,,,,,,,,,Retail,Specialty retailers,"pre-opportunity, tender will be relased by May",,,,China,,CNY,"The tender will be released at the begining of July. the scope would include three DCs, Shanghai, Chengdu and guangzhou",2020-01-12T09:32:47.0000000+00:00,2021-09-23T13:11:27Z,,20211017.0,,Y,,Not 5M
Z005031,Local warehouse and delivery,07a143f0-f868-41d7-903a-6288abb710c6,Zixag,Zixag,2020-01-16T00:00:00,0.0,0.0,0.0,0.0,,,HK,FALSE,,,12.0,12.0,2015-06-25T16:00:00Z,2015-07-02T16:00:00Z,,False,Closed-Canceled,,2015-07-02T16:00:00Z,,Xiaoyu Xu,New Business,9TC9RV,New from New,,Transportation,,,,,,,100.0,0.0,0.0,,,,CarmenSM Lo (SF-DHL HK),,,,,,Retail,Specialty retailers,,,,,Hongkong,,HKD,Local warehouse and home delivery,2020-01-16T03:28:51.0000000+00:00,2021-09-23T13:44:01Z,,20211017.0,,Y,,Not 5M
Z002523,Renewal of Carbo Dioxide Bottles D - C1102096,d97f7b40-1070-47fa-9879-66c5d633b177,STARBUCKS,星巴克,2020-01-15T00:00:00,0.0,0.0,0.0,0.0,,,,FALSE,,,999.0,999.0,2015-08-29T16:00:00Z,2015-09-29T16:00:00Z,,False,Closed-Canceled,,2015-09-29T16:00:00Z,,Xiaoyu Xu,Change Renewals,256942,Renewal,,,,,,,,,100.0,,,,,,,,,,,,Retail,Specialty retailers,,,,,China,,CNY,"This is Auto Renewed Opportunity, please provide valid Description",2020-01-12T09:23:08.0000000+00:00,2021-09-23T13:03:02Z,,20211017.0,,Y,,STARBUCKS
Z010049,屈臣氏上海分公司山东至华东、华北报价,0de6fc96-6f68-49a7-9d53-9e1ad9f496a8,Watsons,屈臣氏,,,,,,,,TD,FALSE,2022-10-18T16:00:00Z,2022-10-19T16:00:00Z,,12.0,2021-09-30T16:00:00Z,2021-10-19T16:00:00Z,,False,Early Lead,,,530000.0,Shirley Wang,New Business,,New from Existing,,,,,,,,,100.0,,,,,,Shirley Wang (SF-DHL CN),,,,,,Retail,Specialty retailers,,,False,,China,,CNY,,2021-08-18T05:35:26.0000000+00:00,2021-08-22T04:56:21Z,,20211017.0,,Y,,5M
Z006733,MARIEDALGAR Warehouse,843f5e4e-8e7f-ea11-a811-000d3a851174,MARIEDALGAR,玛丽黛佳,2020-06-04T00:00:00,36.72,45.9,367.20000000000005,459.0,,,HK,FALSE,2023-05-13T16:00:00Z,2023-05-14T16:00:00Z,36.0,36.0,2020-05-10T16:00:00Z,2020-05-14T16:00:00Z,,False,Closed-Lost,2023-05-14T16:00:00Z,,,AlvinSC Chan,New Business,,New from New,,Warehousing,,,,,SFDHL not competitive - cost base,,100.0,,,,,,Eric Tang (SF-DHL HK),,,,,,Retail,Specialty retailers,,,,,Hongkong,1377.0,HKD,,2020-04-16T03:12:30.0000000+00:00,2021-09-23T13:48:04Z,,20211017.0,,Y,,Not 5M
Z001452,Renewal of Logistics Service Agree - C1103147,84fe5043-b4b7-40cd-bf73-b3ae9a75b1ef,Costa coffee,咖世家,2018-07-30T00:00:00,1164.0,1164.0,13705.0,13705.0,BCA-272017,Fully Approved,,FALSE,2018-07-13T16:00:00Z,2018-07-14T16:00:00Z,12.0,12.0,2018-07-29T16:00:00Z,2018-07-14T16:00:00Z,-42300.0,False,Contract Signed,,2018-07-14T16:00:00Z,,Xiaoyu Xu,Straightforward Renewals,272017,Renewal,,Transportation,Warehousing,,,,,1348000.0,100.0,,,,,,,,,,,,Retail,Specialty retailers,renewal opportunity,2018-04-19T16:00:00Z,,,China,,CNY,This is 1 year straightforward renewal BCA,2020-01-12T08:14:36.0000000+00:00,2021-09-11T10:32:33Z,,20211017.0,,Y,,5M
Z009514,Delesy WH Management (国内仓储管理）,f770d6e8-f79b-eb11-b1ac-000d3a80a8e6,Delsey,大使箱包,,,,,,,,TD,FALSE,,,,,2022-02-28T16:00:00Z,2022-03-30T16:00:00Z,,False,Early Lead,,,530000.0,Shirley Wang,New Business,,New from New,,,,,,,,,100.0,,,,,,Shirley Wang (SF-DHL CN),,,,,,Retail,"Tourism,hotels,restaurants & catering",,,False,,China,,CNY,,2021-04-13T02:20:40.0000000+00:00,2021-08-22T04:49:12Z,,20211017.0,,Y,,Not 5M
Z008504,"DC for luggage, bags & accessories",e3421326-74d8-ea11-a813-000d3a851174,Samsonite,新秀丽,2021-02-18T00:00:00,1152.0,1440.0,11520.0,14400.0,,,HK,FALSE,2021-05-30T16:00:00Z,2021-05-31T16:00:00Z,,36.0,2021-05-31T16:00:00Z,2021-05-31T16:00:00Z,,False,Closed-Canceled,2021-05-31T16:00:00Z,,,AlvinSC Chan,New Business,,New from New,,Warehousing,Transportation,,,None,,,100.0,,,,,,Eric Tang (SF-DHL HK),,,,,,Retail,"Tourism,hotels,restaurants & catering",,,,,Hongkong,,HKD,,2020-08-10T02:59:51.0000000+00:00,2021-08-22T04:35:13Z,,20211017.0,,Y,,Not 5M
Z010144,Renew_一体化物流协议,84fe5043-b4b7-40cd-bf73-b3ae9a75b1ef,Costa coffee,咖世家,,-913.0,-913.0,12854.0,12854.0,N211633,Approved,CR,FALSE,2022-12-13T16:00:00Z,2022-12-14T16:00:00Z,,14.55,2021-09-29T16:00:00Z,2021-10-15T00:00:00Z,949.0,False,Opportunity Gain,,,530000.0,Emma Xia,Straightforward Renewals,,Renewal,,Warehousing,Transportation,,,,,18053.0,50.0,50.0,,,,,Ivana He (SF-DHL CN),Su Chen (SF-DHL CN),,,,,Retail,"Tourism,hotels,restaurants & catering",,,False,,China,25278.0,CNY,,2021-09-13T03:31:10.0000000+00:00,2021-09-24T07:50:37Z,2021-09-22T12:54:08Z,20211017.0,,Y,,5M
Z009716,Renew_Costa New Platform Contract 20-21,84fe5043-b4b7-40cd-bf73-b3ae9a75b1ef,Costa coffee,咖世家,,68.0,68.0,1390.0,1390.0,N211633,Approved,CR,FALSE,2022-12-13T16:00:00Z,2022-12-14T16:00:00Z,,14.55,2021-09-29T16:00:00Z,2021-10-15T00:00:00Z,,False,Opportunity Gain,2022-12-14T16:00:00Z,,530000.0,Emma Xia,Straightforward Renewals,,Renewal,,Warehousing,Transportation,,,,,,50.0,50.0,,,,,Ivana He (SF-DHL CN),Su Chen (SF-DHL CN),,,,,Retail,"Tourism,hotels,restaurants & catering",,,False,,China,1685.38,CNY,,2021-06-07T02:32:24.0000000+00:00,2021-09-24T07:50:36Z,2021-09-22T12:54:08Z,20211017.0,,Y,,5M
